ID_PREINSCRIPCION,ID_CURSO_ACADEMICO,ID_CONVOCATORIA,ID_TIPO_ACCESO_PREINS,ID_TIPO_PROCEDIMIENTO,ID_ESTUDIO_PREVIO,ID_UNIVERSIDAD,ID_CUPO_ADJUDICACION,NOTA_ADMISION,ID_PLAN_ESTUDIO,ORDEN_PREFERENCIA,RESOLUCION_SOLICITUD,SN_ADMITIDO,ORDEN_ADJUDICACION,FECHA_PREINSCRIPCION,ID_PERSONA,FECHA_NACIMIENTO,ID_SEXO,SEXO,ID_POBLACION_NACIMIENTO,ID_PAIS_NACIMIENTO,ID_PAIS_NACIONALIDAD,EDAD,FECHA_CARGA,ID_CENTRO,ID_PAIS_UNIVERSIDAD_ORIGEN,RESOLUCION_LLAMAMIENTO,NUM_LLAMAMIENTO,RESOLUCION_FINAL,ID_ESTADO_ADJUDICACION,ID_CURSO_ACADEMICO_NK,ID_RANGO_NOTA_ADMISION,SN_MATRICULADO,SN_PARTICIPA_ADJUDICACION,ID_POBLACION_FAMILIAR,SN_CREDENCIAL_UNED,FLG_CREDENCIAL_UNED,NOTA_ACCESO,ID_FECHA_CARGA,ID_TIPO_CENTRO,ID_CAMPUS,ID_POBLACION_CENTRO,ID_TIPO_ESTUDIO,ID_ESTUDIO,ID_RAMA_CONOCIMIENTO,ID_DETALLE_CUPO_GENERAL,ID_DETALLE_CUPO_GENERAL_NK,ID_PAIS_FAMILIAR,ID_PAIS_FAMILIAR_NK,EDAD_EST,ID_EDAD_EST
100248,20240,5,11,4,7,18,1,11.74,96,9,P,N,,2024-09-06,91,2005-06-04,2,M,1,62,1,20,2021-01-05,9,43,D2,2,Resolución final para la solicitud 100248 del 2024-09-06,4,2024,1,N,S,164,N,0,11.99,20230126,7,3,403,4,27,15,6,DC06,74,SRB,Joven,2
100249,20120,2,12,5,4,46,4,5.02,63,1,P,N,,2012-08-09,21,1997-08-06,1,H,292,66,88,28,2020-05-13,48,20,P2,2,Resolución final para la solicitud 100249 del 2012-08-09,6,2012,1,S,S,43,S,1,8.18,20200610,6,8,424,8,14,2,2,DC02,1,ESP,Adulto ...,7
100250,20180,2,7,3,6,11,2,7.81,83,4,P,N,,2018-09-01,69,1980-07-07,1,H,261,83,74,45,2023-10-12,29,44,A1,1,Resolución final para la solicitud 100250 del 2018-09-01,5,2018,1,S,S,382,N,0,11.47,20211214,3,3,37,4,50,14,5,DC05,62,DMA,Joven,2
100251,20200,5,8,1,10,52,3,12.72,11,2,A,S,1.0,2020-09-25,4,1963-10-23,1,H,271,22,75,62,2021-12-20,30,91,P1,1,Resolución final para la solicitud 100251 del 2020-09-25,4,2020,1,S,S,363,N,0,11.85,20231228,1,8,105,8,10,4,4,DC04,61,CHN,Adulto ...,7
100252,20240,3,15,2,8,66,2,5.8,11,5,A,S,3.0,2024-10-01,72,1983-09-12,2,M,205,33,14,42,2022-10-14,27,72,D2,2,Resolución final para la solicitud 100252 del 2024-10-01,7,2024,1,S,S,223,N,0,7.15,20200713,3,6,57,6,20,4,8,DC08,92,ERI,Menor d...,1
100253,20120,4,6,3,2,7,5,10.53,79,5,P,N,,2012-06-14,41,1968-10-31,1,H,75,49,57,57,2020-02-04,29,14,D1,1,Resolución final para la solicitud 100253 del 2012-06-14,3,2012,1,S,S,13,N,0,7.41,20230316,3,3,210,9,27,6,5,DC05,24,BLZ,Adulto,5
100254,20140,5,4,5,10,26,5,9.91,89,3,P,N,,2014-09-29,24,1975-06-07,1,H,70,81,54,50,2021-02-17,20,21,D2,2,Resolución final para la solicitud 100254 del 2014-09-29,2,2014,1,N,N,336,N,0,13.02,20200910,1,9,97,9,43,2,2,DC02,75,PRY,Adulto ...,4
100255,20240,1,4,3,8,34,2,12.88,75,2,P,N,,2024-09-14,32,1983-10-28,2,M,226,66,52,42,2020-07-25,45,29,P1,1,Resolución final para la solicitud 100255 del 2024-09-14,3,2024,1,N,N,271,S,1,9.16,20221217,6,2,431,4,2,14,10,DC10,1,ESP,Adulto,5
100256,20170,3,7,2,4,86,6,5.09,32,1,D,N,,2017-10-14,7,1993-12-08,2,M,395,17,85,32,2021-01-22,19,63,A1,1,Resolución final para la solicitud 100256 del 2017-10-14,7,2017,1,S,S,410,N,0,8.74,20200128,6,2,22,5,38,7,8,DC08,49,BIH,No consta,9
100257,20240,1,13,2,6,95,3,13.48,35,9,A,S,2.0,2024-12-04,49,1996-10-07,1,H,27,56,73,29,2020-01-30,47,16,A2,2,Resolución final para la solicitud 100257 del 2024-12-04,1,2024,1,N,S,319,S,1,10.04,20200621,7,10,5,8,25,15,3,DC03,19,CMR,Joven a...,3
100258,20180,1,9,4,3,78,6,8.78,89,6,A,S,5.0,2018-04-10,96,1969-12-21,2,M,100,14,82,56,2023-05-07,25,22,D2,2,Resolución final para la solicitud 100258 del 2018-04-10,6,2018,1,S,N,61,N,0,8.18,20231217,6,2,293,3,27,10,3,DC03,23,GTM,Adulto ...,7
100259,20170,2,5,4,9,91,5,10.46,79,7,P,N,,2017-04-19,31,1993-07-29,1,H,59,89,33,32,2023-02-12,7,59,P1,1,Resolución final para la solicitud 100259 del 2017-04-19,5,2017,1,S,S,458,S,1,6.78,20220125,1,10,398,6,50,15,3,DC03,73,GHA,Adulto ...,6
100260,20170,2,9,5,6,79,6,12.93,18,9,P,N,,2017-02-20,33,1959-10-18,1,H,178,73,63,66,2020-07-17,8,66,P1,1,Resolución final para la solicitud 100260 del 2017-02-20,1,2017,1,S,S,194,S,1,12.29,20221213,5,1,62,6,18,13,9,DC09,4,CUB,Adulto,5
100261,20110,3,1,4,3,73,3,7.23,69,4,P,N,,2011-12-02,71,2008-02-24,1,H,454,86,4,17,2020-03-23,14,47,P1,1,Resolución final para la solicitud 100261 del 2011-12-02,1,2011,1,N,S,434,N,0,9.32,20230429,1,9,251,2,34,1,1,DC01,88,ESP,Senior,8
100262,20110,5,9,3,4,98,6,12.29,90,8,D,N,,2011-05-07,100,2006-12-15,1,H,481,5,70,19,2021-05-24,12,16,A1,1,Resolución final para la solicitud 100262 del 2011-05-07,2,2011,1,S,N,153,S,1,11.39,20220414,8,7,145,4,2,3,6,DC06,32,THA,Senior,8
100263,20110,2,1,4,8,77,1,6.0,30,1,D,N,,2011-12-17,27,1972-12-03,2,M,116,67,96,53,2023-11-05,36,37,A2,2,Resolución final para la solicitud 100263 del 2011-12-17,3,2011,1,S,N,339,N,0,6.49,20210826,6,1,37,5,15,12,7,DC07,57,MLI,Adulto ...,7
100264,20170,4,15,4,10,32,2,7.91,8,5,D,N,,2017-03-04,98,1964-06-13,1,H,54,72,74,61,2023-07-30,33,36,A2,2,Resolución final para la solicitud 100264 del 2017-03-04,7,2017,1,N,N,267,N,0,13.0,20210125,7,5,325,9,9,12,5,DC05,53,KGZ,Descono...,10
100265,20110,2,9,1,2,62,2,7.04,10,10,P,N,,2011-11-22,86,1968-04-14,1,H,94,72,95,57,2022-09-07,1,27,P1,1,Resolución final para la solicitud 100265 del 2011-11-22,3,2011,1,S,N,256,N,0,7.48,20220226,7,4,472,2,11,6,7,DC07,10,VCT,Joven a...,3
100266,20160,3,14,1,4,2,1,10.65,44,7,P,N,,2016-02-19,68,1976-12-30,1,H,318,86,79,49,2020-09-23,2,94,D2,2,Resolución final para la solicitud 100266 del 2016-02-19,4,2016,1,S,N,192,S,1,7.38,20200426,4,6,175,8,41,4,1,DC01,64,FSM,Senior,8
100267,20140,3,5,4,3,61,3,10.36,28,8,D,N,,2014-03-25,9,1973-07-04,1,H,315,30,39,52,2023-02-10,44,92,A1,1,Resolución final para la solicitud 100267 del 2014-03-25,5,2014,1,N,S,291,N,0,12.17,20230823,6,5,403,5,32,7,7,DC07,56,LIE,Adulto,5
100268,20110,1,4,3,4,29,6,12.71,12,1,A,S,4.0,2011-10-04,72,1995-06-20,2,M,244,50,44,30,2020-11-25,13,4,D1,1,Resolución final para la solicitud 100268 del 2011-10-04,2,2011,1,S,N,196,N,0,12.77,20201118,8,2,76,2,1,7,1,DC01,55,SMR,Adulto,5
100269,20120,2,11,1,3,14,1,12.32,24,8,A,S,4.0,2012-06-16,58,1991-07-16,1,H,96,52,5,34,2021-05-29,49,99,A2,2,Resolución final para la solicitud 100269 del 2012-06-16,4,2012,1,N,N,166,S,1,7.35,20220614,6,1,33,5,50,3,8,DC08,88,ESP,Descono...,10
100270,20200,3,12,5,1,42,4,6.68,66,3,A,S,4.0,2020-04-08,9,1963-03-11,1,H,429,5,78,62,2021-08-12,6,62,A2,2,Resolución final para la solicitud 100270 del 2020-04-08,5,2020,1,S,N,248,S,1,13.48,20201115,8,3,235,9,32,15,2,DC02,51,AND,Adulto ...,4
100271,20210,3,13,3,5,89,2,9.94,37,3,D,N,,2021-01-02,24,1964-11-15,1,H,265,56,71,61,2020-11-29,1,97,P1,1,Resolución final para la solicitud 100271 del 2021-01-02,5,2021,1,N,N,103,S,1,13.59,20200518,7,4,51,7,45,4,3,DC03,20,TGO,Adulto ...,7
100272,20160,1,9,1,7,6,5,9.86,82,9,P,N,,2016-10-09,29,1989-10-23,1,H,411,37,68,36,2022-05-03,6,76,A2,2,Resolución final para la solicitud 100272 del 2016-10-09,6,2016,1,N,N,249,S,1,8.43,20210107,8,3,133,8,46,5,3,DC03,77,NGA,No consta,9
100273,20210,1,5,1,2,72,3,5.45,52,10,D,N,,2021-06-17,47,1986-06-19,2,M,458,67,31,39,2021-02-01,23,34,D1,1,Resolución final para la solicitud 100273 del 2021-06-17,4,2021,1,N,N,84,S,1,5.01,20211017,6,1,267,2,28,1,9,DC09,55,SMR,Descono...,10
100274,20240,2,7,1,6,74,5,8.38,24,7,A,S,2.0,2024-07-28,96,2000-09-26,2,M,329,55,18,25,2021-10-11,25,44,D1,1,Resolución final para la solicitud 100274 del 2024-07-28,5,2024,1,S,N,450,S,1,5.37,20230812,6,2,465,1,7,15,6,DC06,6,UKR,Adulto ...,7
100275,20130,2,4,3,3,78,1,9.53,1,8,A,S,1.0,2013-10-20,3,1973-06-10,1,H,493,33,41,52,2021-03-25,45,78,A1,1,Resolución final para la solicitud 100275 del 2013-10-20,3,2013,1,N,S,315,S,1,9.89,20220221,6,2,335,7,32,13,7,DC07,21,VNM,Adulto ...,7
100276,20140,3,5,4,2,47,2,8.93,91,9,A,S,3.0,2014-03-25,24,1966-12-02,1,H,335,41,63,59,2023-07-07,23,64,P2,2,Resolución final para la solicitud 100276 del 2014-03-25,3,2014,1,S,S,201,S,1,11.51,20200118,6,1,255,2,21,14,10,DC10,55,SMR,Joven,2
100277,20110,5,3,2,6,68,4,7.72,51,6,A,S,4.0,2011-07-13,27,1978-11-11,2,M,105,35,91,47,2020-04-27,16,67,D2,2,Resolución final para la solicitud 100277 del 2011-07-13,6,2011,1,N,N,45,N,0,10.1,20230916,5,3,330,8,35,9,10,DC10,77,NGA,Menor d...,1
100278,20240,5,2,3,9,88,1,13.12,6,6,A,S,5.0,2024-05-31,33,1961-07-31,1,H,107,47,7,64,2022-03-12,24,92,D2,2,Resolución final para la solicitud 100278 del 2024-05-31,3,2024,1,N,S,147,S,1,11.31,20201016,6,2,494,3,7,8,4,DC04,99,KWT,Adulto ...,6
100279,20180,2,15,5,7,84,1,8.53,16,2,A,S,5.0,2018-06-02,60,1969-08-09,2,M,210,95,79,56,2021-07-10,15,38,D2,2,Resolución final para la solicitud 100279 del 2018-06-02,3,2018,1,N,N,308,S,1,12.03,20230606,4,9,497,10,31,11,7,DC07,32,THA,Adulto ...,6
100280,20170,5,8,2,8,9,6,5.79,24,6,P,N,,2017-07-24,47,1991-02-01,2,M,412,18,62,34,2020-12-11,46,57,P1,1,Resolución final para la solicitud 100280 del 2017-07-24,4,2017,1,N,N,466,S,1,10.68,20220606,5,5,220,4,13,1,1,DC01,19,CMR,Senior,8
100281,20160,3,1,4,4,32,1,5.39,33,2,P,N,,2016-03-26,87,1995-12-14,1,H,4,32,86,30,2020-08-14,2,21,A2,2,Resolución final para la solicitud 100281 del 2016-03-26,4,2016,1,S,S,219,N,0,6.59,20201120,4,6,259,10,17,13,1,DC01,56,LIE,Joven a...,3
100282,20180,3,9,2,1,50,3,10.98,86,9,D,N,,2018-06-11,51,1976-07-06,1,H,271,90,26,49,2021-08-23,16,6,D2,2,Resolución final para la solicitud 100282 del 2018-06-11,2,2018,1,S,S,443,N,0,5.69,20200107,5,3,188,6,45,4,7,DC07,83,BEL,Joven a...,3
100283,20210,4,8,3,1,80,6,7.64,96,7,A,S,5.0,2021-01-23,77,2000-11-24,1,H,163,89,86,25,2023-04-03,7,97,D1,1,Resolución final para la solicitud 100283 del 2021-01-23,5,2021,1,N,N,335,S,1,8.45,20211112,1,10,159,8,45,6,6,DC06,80,ETH,Menor d...,1
100284,20130,3,10,1,5,26,3,5.96,4,8,D,N,,2013-04-10,17,1964-12-19,1,H,200,1,29,61,2021-06-29,30,3,A1,1,Resolución final para la solicitud 100284 del 2013-04-10,3,2013,1,N,S,38,S,1,7.86,20221008,1,8,126,8,29,15,7,DC07,53,KGZ,Menor d...,1
100285,20130,1,7,5,3,79,1,7.43,44,1,A,S,2.0,2013-06-08,92,2000-09-21,1,H,81,46,90,25,2021-03-03,48,70,A1,1,Resolución final para la solicitud 100285 del 2013-06-08,3,2013,1,S,N,288,S,1,12.74,20211113,6,8,375,4,19,9,2,DC02,24,BLZ,Descono...,10
100286,20150,5,6,5,6,66,1,13.04,25,9,P,N,,2015-07-30,10,1969-06-07,1,H,494,71,33,56,2020-12-22,9,62,P2,2,Resolución final para la solicitud 100286 del 2015-07-30,4,2015,1,N,S,416,S,1,10.89,20231123,7,3,300,5,18,8,4,DC04,4,CUB,Descono...,10
100287,20200,3,6,2,8,77,5,7.05,26,8,P,N,,2020-05-08,98,1999-10-08,1,H,332,83,1,26,2020-07-10,25,15,P2,2,Resolución final para la solicitud 100287 del 2020-05-08,4,2020,1,N,S,341,N,0,5.76,20221215,6,2,456,6,12,5,9,DC09,81,EGY,Menor d...,1
100288,20240,4,9,4,4,3,4,7.85,9,10,D,N,,2024-04-12,65,1972-05-20,2,M,118,68,99,53,2020-06-13,34,12,P2,2,Resolución final para la solicitud 100288 del 2024-04-12,1,2024,1,S,N,112,S,1,13.71,20211201,5,8,322,6,25,10,8,DC08,39,HUN,Adulto ...,4
100289,20140,1,6,4,8,77,2,13.56,43,4,P,N,,2014-09-15,82,1973-12-17,2,M,468,19,21,52,2021-01-12,35,56,A1,1,Resolución final para la solicitud 100289 del 2014-09-15,6,2014,1,N,N,294,S,1,9.66,20230206,5,4,422,6,46,4,1,DC01,49,BIH,Adulto ...,6
100290,20150,4,10,1,9,87,1,8.29,25,6,P,N,,2015-08-09,43,1992-04-24,2,M,332,22,20,33,2022-01-06,48,23,D1,1,Resolución final para la solicitud 100290 del 2015-08-09,2,2015,1,N,S,59,S,1,10.57,20220605,6,8,495,9,31,13,6,DC06,94,UGA,Descono...,10
100291,20110,1,13,3,9,65,4,9.54,75,1,P,N,,2011-03-05,65,1970-12-07,2,M,215,36,93,55,2023-07-21,26,86,A2,2,Resolución final para la solicitud 100291 del 2011-03-05,3,2011,1,S,N,460,N,0,8.57,20210512,6,1,258,2,29,11,5,DC05,63,UZB,Joven a...,3
100292,20170,1,13,2,7,28,4,9.62,57,8,D,N,,2017-08-16,87,1999-02-01,1,H,150,47,4,26,2020-03-04,12,83,D1,1,Resolución final para la solicitud 100292 del 2017-08-16,4,2017,1,S,N,16,S,1,12.13,20200918,8,7,267,1,13,13,2,DC02,64,FSM,Menor d...,1
100293,20190,5,14,5,6,31,2,7.19,76,7,P,N,,2019-12-26,81,1989-11-02,2,M,44,62,71,36,2023-03-21,28,94,A1,1,Resolución final para la solicitud 100293 del 2019-12-26,1,2019,1,S,S,398,N,0,9.09,20220110,8,8,23,4,40,11,9,DC09,19,CMR,No consta,9
100294,20100,5,15,2,3,14,3,12.36,71,10,D,N,,2010-04-05,15,1979-11-25,2,M,241,7,13,46,2020-12-20,6,64,P2,2,Resolución final para la solicitud 100294 del 2010-04-05,6,2010,1,S,S,354,N,0,5.2,20230922,8,3,319,5,35,4,10,DC10,92,ERI,Adulto,5
100295,20240,3,5,2,9,5,1,5.93,17,6,D,N,,2024-05-11,59,1983-08-23,1,H,180,57,99,42,2020-05-05,43,78,P1,1,Resolución final para la solicitud 100295 del 2024-05-11,7,2024,1,S,S,357,N,0,8.9,20210530,3,7,461,3,37,4,7,DC07,68,GRC,Descono...,10
100296,20170,2,6,3,1,13,3,6.16,56,8,A,S,2.0,2017-06-17,72,2005-08-05,2,M,378,77,4,20,2023-03-20,7,43,A2,2,Resolución final para la solicitud 100296 del 2017-06-17,2,2017,1,S,N,368,N,0,5.64,20210819,1,10,402,2,29,15,4,DC04,25,PHL,Adulto ...,7
100297,20190,4,3,5,3,39,1,10.79,72,5,A,S,4.0,2019-12-21,42,1999-12-13,1,H,470,46,51,26,2022-01-04,43,11,D1,1,Resolución final para la solicitud 100297 del 2019-12-21,1,2019,1,S,S,495,N,0,9.07,20210209,3,7,438,8,48,4,7,DC07,11,GIN,No consta,9
100298,20110,3,10,5,8,25,4,10.76,30,9,D,N,,2011-07-19,38,1975-01-19,2,M,322,21,97,50,2022-01-09,21,75,A1,1,Resolución final para la solicitud 100298 del 2011-07-19,6,2011,1,S,S,414,N,0,12.67,20200318,1,8,318,8,2,1,2,DC02,48,ATG,Menor d...,1
100299,20130,5,11,5,1,45,1,11.76,40,7,D,N,,2013-08-05,39,1983-03-28,1,H,28,83,50,42,2023-08-10,11,19,D1,1,Resolución final para la solicitud 100299 del 2013-08-05,1,2013,1,S,N,128,N,0,6.98,20201231,1,2,494,6,34,2,3,DC03,55,SMR,Adulto ...,6
100300,20150,3,3,3,6,22,2,6.29,94,1,A,S,4.0,2015-04-23,39,1983-01-04,1,H,43,51,65,42,2023-01-26,45,71,P1,1,Resolución final para la solicitud 100300 del 2015-04-23,5,2015,1,N,S,167,S,1,8.0,20200113,6,2,346,3,16,13,5,DC05,6,UKR,Senior,8
100301,20110,1,13,3,2,90,6,6.24,74,9,D,N,,2011-08-27,11,1960-08-01,2,M,160,81,47,65,2023-02-26,14,65,P2,2,Resolución final para la solicitud 100301 del 2011-08-27,1,2011,1,N,S,58,S,1,6.32,20230214,1,9,48,5,49,6,1,DC01,91,QAT,Joven a...,3
100302,20170,1,10,3,7,4,3,13.34,66,2,P,N,,2017-10-12,17,2007-07-04,1,H,167,10,90,18,2021-07-17,24,97,A1,1,Resolución final para la solicitud 100302 del 2017-10-12,6,2017,1,S,N,329,S,1,8.68,20220125,6,2,266,7,46,3,6,DC06,32,THA,Adulto ...,7
100303,20240,3,3,1,3,18,1,9.52,48,8,D,N,,2024-06-15,43,2003-10-02,2,M,338,4,35,22,2021-08-12,26,42,D2,2,Resolución final para la solicitud 100303 del 2024-06-15,6,2024,1,S,N,134,S,1,13.01,20201224,6,1,341,2,13,11,5,DC05,88,ESP,Adulto ...,7
100304,20200,5,3,4,2,1,4,6.49,62,9,P,N,,2020-05-06,76,1988-09-14,1,H,322,13,11,37,2023-07-30,26,8,A2,2,Resolución final para la solicitud 100304 del 2020-05-06,7,2020,1,S,N,266,N,0,7.41,20211115,6,1,127,6,29,12,6,DC06,69,TZA,Joven,2
100305,20180,4,6,5,9,82,1,5.55,95,4,D,N,,2018-07-16,60,1969-06-24,2,M,243,52,53,56,2021-11-25,49,92,A2,2,Resolución final para la solicitud 100305 del 2018-07-16,4,2018,1,S,S,308,S,1,5.21,20200128,6,1,146,9,1,12,1,DC01,15,CAN,Adulto ...,4
100306,20170,2,11,1,10,48,5,13.8,52,6,A,S,5.0,2017-07-05,61,1999-09-13,1,H,122,7,96,26,2020-10-14,1,44,P1,1,Resolución final para la solicitud 100306 del 2017-07-05,6,2017,1,S,S,353,N,0,12.27,20220123,7,4,114,3,5,12,2,DC02,60,RUS,Joven,2
100307,20230,2,9,4,4,74,5,6.94,45,1,D,N,,2023-04-09,58,1979-09-13,1,H,260,26,16,46,2021-11-26,19,17,A2,2,Resolución final para la solicitud 100307 del 2023-04-09,4,2023,1,S,S,174,N,0,12.88,20230527,6,2,243,3,35,12,4,DC04,48,ATG,Senior,8
100308,20160,3,1,5,4,62,2,10.67,8,4,A,S,5.0,2016-04-22,6,1968-06-28,1,H,243,86,20,57,2021-01-19,7,2,A1,1,Resolución final para la solicitud 100308 del 2016-04-22,4,2016,1,S,S,251,S,1,13.32,20230605,1,10,68,9,13,9,2,DC02,12,ITA,Menor d...,1
100309,20170,2,14,5,6,56,6,5.06,37,4,D,N,,2017-10-21,97,1961-11-12,2,M,127,59,19,64,2022-03-06,28,3,D2,2,Resolución final para la solicitud 100309 del 2017-10-21,6,2017,1,S,N,358,S,1,9.54,20210720,8,8,22,5,37,8,2,DC02,54,MRT,Joven,2
100310,20130,1,3,2,1,51,5,6.59,23,7,P,N,,2013-02-20,10,1977-08-29,1,H,330,11,87,48,2023-10-22,21,8,A2,2,Resolución final para la solicitud 100310 del 2013-02-20,6,2013,1,S,N,323,S,1,5.37,20220507,1,8,460,8,33,9,2,DC02,17,URY,Adulto ...,6
100311,20140,2,5,3,9,56,3,12.44,38,4,A,S,4.0,2014-08-17,11,2002-02-14,2,M,103,69,39,23,2021-09-26,22,22,A2,2,Resolución final para la solicitud 100311 del 2014-08-17,6,2014,1,N,N,449,S,1,6.79,20221019,6,7,357,3,33,4,2,DC02,72,GNB,Senior,8
100312,20140,4,5,1,3,25,1,10.66,46,2,A,S,4.0,2014-01-07,46,1992-11-03,1,H,81,67,28,33,2021-05-10,42,43,P2,2,Resolución final para la solicitud 100312 del 2014-01-07,3,2014,1,S,N,158,S,1,8.54,20210418,7,2,75,2,45,3,2,DC02,98,COL,Descono...,10
100313,20160,5,12,1,3,29,3,5.08,58,8,A,S,5.0,2016-09-25,87,1987-06-30,1,H,101,58,92,38,2021-08-30,37,100,D2,2,Resolución final para la solicitud 100313 del 2016-09-25,1,2016,1,N,N,50,S,1,6.6,20210216,6,2,204,1,2,11,4,DC04,48,ATG,Descono...,10
100314,20160,3,12,5,6,41,6,5.78,64,2,D,N,,2016-07-27,98,1973-07-21,1,H,482,81,96,52,2022-07-21,44,49,D2,2,Resolución final para la solicitud 100314 del 2016-07-27,4,2016,1,S,N,288,S,1,9.42,20230503,6,5,63,5,23,15,5,DC05,6,UKR,Senior,8
100315,20200,5,4,1,5,7,6,8.44,95,5,A,S,1.0,2020-08-29,55,1975-05-15,2,M,242,35,79,50,2020-03-13,19,27,D2,2,Resolución final para la solicitud 100315 del 2020-08-29,5,2020,1,N,N,379,N,0,12.24,20200908,6,2,1,2,29,1,3,DC03,86,BHR,Descono...,10
100316,20110,4,14,1,8,41,5,5.35,15,7,A,S,1.0,2011-03-15,80,1959-12-31,1,H,34,96,69,66,2020-09-20,7,28,P2,2,Resolución final para la solicitud 100316 del 2011-03-15,7,2011,1,S,N,408,N,0,8.14,20230721,1,10,74,1,2,12,1,DC01,84,BWA,Senior,8
100317,20130,5,10,3,1,8,3,6.32,9,3,D,N,,2013-02-11,36,1965-07-11,2,M,401,6,46,60,2023-05-12,15,7,P2,2,Resolución final para la solicitud 100317 del 2013-02-11,1,2013,1,S,S,61,S,1,6.84,20200505,4,9,78,6,25,9,8,DC08,15,CAN,Joven a...,3
100318,20160,1,3,5,7,32,1,6.17,47,2,D,N,,2016-06-30,10,1964-06-29,1,H,357,54,17,61,2022-07-13,26,54,P2,2,Resolución final para la solicitud 100318 del 2016-06-30,5,2016,1,N,N,37,N,0,13.85,20211102,6,1,495,2,31,12,8,DC08,64,FSM,No consta,9
100319,20240,4,2,3,9,54,1,13.12,81,9,P,N,,2024-07-31,71,1970-12-11,1,H,36,81,12,55,2023-05-12,25,85,D2,2,Resolución final para la solicitud 100319 del 2024-07-31,1,2024,1,N,N,255,N,0,9.93,20220907,6,2,206,4,48,5,8,DC08,25,PHL,Senior,8
100320,20180,4,11,2,7,46,6,11.37,16,4,D,N,,2018-01-10,76,1961-02-13,1,H,291,63,77,64,2020-12-01,8,23,P2,2,Resolución final para la solicitud 100320 del 2018-01-10,4,2018,1,S,N,43,N,0,9.51,20220417,5,1,36,10,39,7,4,DC04,83,BEL,Adulto ...,4
100321,20100,5,13,4,10,22,4,12.04,17,7,D,N,,2010-09-21,31,1981-01-06,1,H,243,39,23,44,2022-03-17,8,83,A1,1,Resolución final para la solicitud 100321 del 2010-09-21,1,2010,1,N,N,231,S,1,12.3,20200927,5,1,404,9,44,8,4,DC04,38,PAK,Adulto,5
100322,20130,1,14,3,8,77,4,7.44,30,3,A,S,2.0,2013-02-21,40,1967-11-03,2,M,364,21,37,58,2020-01-04,36,91,P2,2,Resolución final para la solicitud 100322 del 2013-02-21,5,2013,1,S,S,193,N,0,9.83,20200113,6,1,83,4,29,4,5,DC05,52,EST,Adulto,5
100323,20110,2,12,5,5,68,4,6.43,25,3,A,S,2.0,2011-08-03,79,1978-06-05,1,H,101,37,7,47,2020-10-14,22,31,P2,2,Resolución final para la solicitud 100323 del 2011-08-03,7,2011,1,S,S,223,N,0,5.34,20220329,6,7,333,5,2,10,6,DC06,97,GAB,Adulto ...,6
100324,20180,2,13,5,5,89,2,6.13,70,10,P,N,,2018-09-19,38,1977-06-24,2,M,180,12,29,48,2020-03-12,6,48,A1,1,Resolución final para la solicitud 100324 del 2018-09-19,2,2018,1,S,N,139,S,1,6.46,20200306,8,3,483,1,4,9,10,DC10,19,CMR,Adulto ...,7
100325,20110,5,15,4,7,43,4,10.9,38,8,P,N,,2011-03-14,77,2007-06-14,1,H,301,11,99,18,2021-08-30,8,11,A2,2,Resolución final para la solicitud 100325 del 2011-03-14,1,2011,1,S,N,253,N,0,9.82,20221011,5,1,382,1,24,4,2,DC02,15,CAN,Senior,8
100326,20140,4,7,4,6,5,6,8.66,50,5,A,S,1.0,2014-07-13,82,2005-02-14,2,M,140,23,64,20,2020-05-20,13,34,A1,1,Resolución final para la solicitud 100326 del 2014-07-13,3,2014,1,S,S,148,N,0,7.52,20231214,8,2,153,8,17,1,10,DC10,7,AUT,Senior,8
100327,20120,1,15,2,9,64,6,6.25,58,9,A,S,3.0,2012-07-05,56,2002-12-17,1,H,374,40,49,23,2022-04-22,14,98,P2,2,Resolución final para la solicitud 100327 del 2012-07-05,6,2012,1,S,N,34,S,1,10.21,20220124,1,9,261,5,35,3,10,DC10,13,MCO,Joven a...,3
100328,20100,2,10,2,7,50,4,5.62,28,6,D,N,,2010-03-11,87,2007-01-12,1,H,15,64,98,18,2020-08-03,7,34,A2,2,Resolución final para la solicitud 100328 del 2010-03-11,4,2010,1,N,S,158,S,1,10.38,20230219,1,10,97,9,29,14,6,DC06,37,SLB,Adulto ...,4
100329,20230,3,12,2,9,33,3,11.25,85,10,P,N,,2023-03-25,30,1998-10-11,2,M,234,85,87,27,2020-03-24,6,34,P1,1,Resolución final para la solicitud 100329 del 2023-03-25,1,2023,1,S,S,308,N,0,12.06,20210912,8,3,41,9,23,8,1,DC01,71,LSO,Joven,2
100330,20150,5,4,5,6,7,5,5.86,10,10,D,N,,2015-05-15,69,1994-10-27,1,H,213,47,28,31,2021-03-01,34,31,A2,2,Resolución final para la solicitud 100330 del 2015-05-15,1,2015,1,S,S,139,N,0,7.86,20210712,5,8,330,10,18,7,10,DC10,94,UGA,Senior,8
100331,20220,5,3,3,2,36,5,13.46,95,5,P,N,,2022-08-13,52,1978-05-25,2,M,135,31,8,47,2023-08-29,45,89,A2,2,Resolución final para la solicitud 100331 del 2022-08-13,3,2022,1,N,N,330,S,1,6.28,20230614,6,2,257,3,2,3,10,DC10,97,GAB,Joven a...,3
